id,image_id,category_id,bbox,area,iscrowd,name
372425,31296,44,"[296.88, 137.38, 6.48, 15.95]",78.7243,0,bottle
372486,31296,44,"[294.88, 193.35, 5.21, 18.53]",36.5367,0,bottle
372757,168593,62,"[512.43, 222.16, 125.41, 220.54]",17032.47605,0,chair
373126,484351,62,"[195.07, 187.17, 61.64, 55.81]",1595.7052,0,chair
373276,238410,62,"[366.79, 207.19, 148.08, 121.14]",1947.2532,0,chair
373842,123633,62,"[83.42, 375.08, 75.72, 98.82]",3844.2892,0,chair
373924,484351,62,"[541.11, 166.08, 72.03, 116.02]",1792.45575,0,chair
374339,32334,62,"[182.85, 172.72, 44.81, 62.27]",1081.13825,0,chair
374391,297562,62,"[394.79, 306.34, 133.75, 166.11]",15337.8497,0,chair
375133,125129,62,"[0.0, 110.0, 106.26, 141.43]",11696.8335,0,chair
375501,537270,62,"[496.14, 200.13, 142.07, 78.56]",4666.28505,0,chair
376020,356248,62,"[11.53, 544.14, 327.21, 95.86]",21398.2491,0,chair
376125,537672,62,"[0.62, 240.94, 56.38, 172.28]",3023.89415,0,chair
376468,31296,62,"[384.89, 203.43, 90.73, 165.22]",3146.88735,0,chair
376992,142620,62,"[158.31, 104.1, 187.1, 165.03]",22781.92065,0,chair
377065,395343,62,"[194.59, 304.32, 115.68, 57.3]",5174.2476,0,chair
377093,125129,62,"[178.05, 114.74, 197.86, 173.45]",5593.30615,0,chair
377120,31296,62,"[211.61, 251.62, 126.98, 173.38]",13658.1297,0,chair
377228,151820,62,"[131.26, 310.48, 151.56, 116.52]",14274.694,0,chair
377526,224807,62,"[295.02, 141.2, 30.35, 35.75]",324.8947,0,chair
377802,189213,62,"[346.28, 158.36, 78.55, 128.38]",4675.2213,0,chair
378245,142620,62,"[503.54, 113.63, 136.46, 303.46]",11783.35405,0,chair
378250,286182,62,"[378.08, 403.17, 99.65, 111.31]",5765.61045,0,chair
378435,336053,62,"[453.3, 9.07, 48.74, 84.37]",2936.0764,0,chair
378849,356424,62,"[338.14, 320.63, 141.86, 137.15]",12812.9938,0,chair
378857,147415,62,"[69.03, 142.2, 259.96, 117.58]",19897.9666,0,chair
378977,159791,62,"[0.84, 294.1, 123.88, 80.9]",8209.75755,0,chair
379522,249129,62,"[204.13, 243.85, 89.71, 129.32]",6298.89215,0,chair
379644,224807,62,"[174.6, 141.94, 25.36, 35.78]",511.76255,0,chair
380137,356248,62,"[231.15, 547.18, 246.85, 85.24]",11110.1176,0,chair
380156,151820,62,"[348.68, 291.62, 164.15, 129.82]",13541.54995,0,chair
380427,125129,62,"[451.45, 219.84, 48.55, 109.51]",2688.5557,0,chair
380998,238410,62,"[211.46, 185.59, 64.03, 57.02]",1017.8241,0,chair
381380,268378,62,"[72.6, 270.4, 45.64, 88.27]",2194.2438,0,chair
381440,379476,62,"[446.36, 384.3, 38.64, 129.34]",3198.8576,0,chair
381505,297084,62,"[32.64, 264.57, 113.4, 143.14]",4872.4094,0,chair
381619,546219,62,"[400.13, 372.31, 103.63, 48.93]",3591.91295,0,chair
382062,338905,62,"[52.7, 215.79, 39.62, 79.28]",1836.7089,0,chair
382382,530061,62,"[512.39, 226.99, 127.07, 219.3]",16118.78695,0,chair
382849,338905,62,"[20.22, 287.06, 131.06, 69.57]",2758.5161,0,chair
382948,268378,62,"[83.05, 233.0, 45.41, 109.8]",1450.6793,0,chair
382982,273420,62,"[123.15, 241.8, 62.02, 82.69]",3286.544,0,chair
383145,60899,62,"[285.23, 141.14, 72.62, 141.53]",4269.2941,0,chair
383152,356248,62,"[413.27, 129.15, 64.73, 114.8]",4339.4615,0,chair
383802,336053,62,"[406.49, 10.27, 42.16, 83.24]",2429.81885,0,chair
384117,60899,62,"[329.58, 166.78, 29.29, 177.61]",1860.4953,0,chair
384249,336053,62,"[46.2, 62.62, 216.4, 127.3]",8224.6624,0,chair
384799,11813,62,"[0.96, 332.73, 93.62, 57.82]",3695.74465,0,chair
384864,546219,62,"[33.66, 364.01, 90.4, 58.66]",3015.00935,0,chair
384921,151820,62,"[497.76, 271.29, 139.82, 154.22]",9226.94095,0,chair
385051,31296,62,"[85.49, 258.55, 88.56, 125.01]",3462.34765,0,chair
385141,404678,62,"[382.06, 227.91, 155.94, 197.09]",11098.40255,0,chair
385184,404678,62,"[470.13, 176.88, 31.28, 48.88]",799.5724,0,chair
385317,31296,62,"[550.14, 170.68, 86.58, 132.93]",5959.48845,0,chair
386298,336053,62,"[591.28, 27.45, 48.72, 28.34]",1192.2998,0,chair
386735,238410,62,"[1.27, 234.27, 173.16, 194.8]",10920.73495,0,chair
386832,151820,62,"[597.32, 211.1, 39.96, 63.37]",1779.30835,0,chair
387646,238410,62,"[491.48, 159.19, 29.9, 40.13]",645.247,0,chair
387673,379476,62,"[332.88, 285.84, 41.12, 58.79]",1245.35605,0,chair
387761,249129,62,"[97.98, 198.96, 88.01, 127.99]",4286.37535,0,chair
387804,336053,62,"[502.62, 13.76, 13.87, 21.28]",220.93415,0,chair
387851,404678,62,"[605.48, 164.89, 34.52, 112.41]",1971.7044,0,chair
387971,238410,62,"[376.91, 171.92, 83.76, 73.02]",2586.1437,0,chair
388199,379476,62,"[316.58, 250.19, 16.89, 70.61]",804.4026,0,chair
388249,338905,62,"[76.85, 195.02, 27.51, 52.58]",813.5328,0,chair
388285,151820,62,"[353.45, 185.5, 19.1, 21.97]",276.36745,0,chair
388619,249129,62,"[424.04, 70.83, 92.59, 159.6]",2945.0335,0,chair
388764,238410,62,"[245.15, 158.03, 59.52, 32.21]",1165.6279,0,chair
389050,338905,62,"[88.67, 179.8, 27.51, 40.76]",531.89765,0,chair
389125,249129,62,"[539.25, 275.52, 100.75, 115.09]",4671.672,0,chair
389328,363666,62,"[433.56, 255.58, 206.44, 163.42]",3754.92125,0,chair
390535,266768,67,"[63.41, 389.39, 431.43, 201.25]",19037.87765,0,dining table
390889,544565,67,"[0.0, 1.44, 640.0, 638.56]",102863.9763,0,dining table
390891,483999,67,"[131.69, 146.22, 394.11, 276.94]",50448.3849,0,dining table
390946,147205,67,"[0.98, 1.09, 639.02, 431.13]",274101.5529,0,dining table
391586,150638,67,"[0.0, 66.4, 607.07, 396.28]",175586.6142,0,dining table
391655,356424,67,"[2.88, 386.97, 477.12, 244.5]",40578.78705,0,dining table
391896,286182,67,"[41.71, 254.58, 431.46, 377.25]",34273.3148,0,dining table
391967,268378,67,"[199.27, 226.69, 229.11, 127.47]",8807.41795,0,dining table
392276,224807,67,"[139.46, 172.23, 301.04, 155.81]",31720.4681,0,dining table
392351,404678,67,"[217.26, 242.15, 271.59, 107.68]",22131.82985,0,dining table
392357,238410,67,"[224.93, 259.5, 158.21, 216.32]",21820.33845,0,dining table
392713,450202,67,"[0.0, 133.45, 375.0, 359.23]",114372.1159,0,dining table
392899,369771,67,"[2.16, 1.08, 637.84, 473.53]",88699.834,0,dining table
393336,125129,67,"[2.24, 224.82, 351.67, 104.53]",30647.10635,0,dining table
393362,142620,67,"[0.0, 203.89, 354.28, 217.32]",45738.02145,0,dining table
393694,240250,67,"[2.75, 354.59, 609.25, 246.18]",139777.7313,0,dining table
393711,297084,67,"[4.13, 404.1, 599.62, 196.67]",103191.3789,0,dining table
393944,18380,67,"[123.89, 121.99, 412.66, 304.01]",73967.79545,0,dining table
394961,125572,8,"[559.66, 305.23, 80.2, 55.92]",3871.3782,0,truck
399695,242411,8,"[8.43, 570.48, 94.1, 69.48]",5020.83575,0,truck
400314,242411,8,"[159.77, 521.99, 177.33, 111.47]",15277.8641,0,truck
400837,125572,8,"[534.45, 319.16, 37.92, 37.92]",863.34255,0,truck
401670,191013,8,"[122.25, 520.63, 145.26, 87.73]",7212.93485,0,truck
402340,175438,10,"[362.19, 106.1, 19.34, 53.93]",775.38705,0,traffic light
403088,125572,10,"[157.73, 289.08, 8.87, 31.28]",234.87485,0,traffic light
403538,175438,10,"[15.85, 91.65, 29.58, 67.61]",1644.50275,0,traffic light
404009,216419,10,"[582.76, 336.46, 22.79, 55.65]",913.6822,0,traffic light
404636,125572,10,"[304.56, 311.69, 13.01, 14.67]",137.68595,0,traffic light
406598,175438,10,"[107.61, 124.24, 26.13, 54.99]",1231.4966,0,traffic light
407894,242411,10,"[32.44, 500.31, 11.45, 25.07]",275.68825,0,traffic light
412977,181796,67,"[2.43, 17.04, 631.82, 338.16]",205337.2059,0,dining table
413843,356531,67,"[338.55, 274.07, 301.45, 205.14]",22663.25715,0,dining table
413935,9590,67,"[179.13, 253.68, 460.87, 163.64]",47460.29675,0,dining table
415580,151820,67,"[186.03, 217.6, 238.08, 88.67]",14575.2311,0,dining table
419724,249129,67,"[182.79, 199.38, 182.52, 68.91]",7602.67865,0,dining table
420281,286908,67,"[318.56, 322.16, 314.23, 307.03]",89411.81225,0,dining table
420547,336053,67,"[0.0, 182.36, 640.0, 292.32]",148146.4288,0,dining table
420871,31296,67,"[164.56, 194.35, 235.98, 64.94]",8626.9674,0,dining table
420971,379476,67,"[204.08, 354.37, 162.03, 42.64]",3043.14025,0,dining table
420988,31296,67,"[535.87, 163.0, 26.63, 21.73]",337.2991,0,dining table
421285,179112,1,"[15.17, 1.69, 333.71, 369.1]",82778.0203,0,person
421933,280930,1,"[255.96, 1.91, 273.14, 418.31]",56916.03045,0,person
421961,286660,1,"[96.41, 1.79, 274.59, 497.76]",58050.9912,0,person
424593,157756,1,"[32.23, 438.56, 28.07, 74.66]",1217.50545,0,person
424966,454404,1,"[246.07, 25.79, 193.77, 436.28]",51535.79035,0,person
425365,450202,1,"[0.14, 0.81, 46.58, 55.24]",1054.55725,0,person
426056,302882,1,"[0.0, 55.57, 388.37, 344.43]",76091.4152,0,person
426246,213035,1,"[0.0, 110.12, 311.59, 235.62]",44403.0663,0,person
426836,79588,1,"[409.62, 375.32, 14.02, 40.66]",332.6969,0,person
427050,563882,1,"[0.0, 102.05, 570.61, 322.8]",83714.02245,0,person
428730,322163,1,"[491.49, 160.94, 47.69, 60.11]",1720.0405,0,person
428776,545100,1,"[388.92, 121.18, 177.53, 304.82]",35660.8665,0,person
429137,368294,1,"[0.96, 29.38, 344.63, 390.58]",58167.22405,0,person
429154,560911,1,"[100.45, 38.17, 253.99, 559.64]",81308.25875,0,person
430106,281414,1,"[64.14, 107.92, 252.35, 472.32]",48350.56965,0,person
431006,345397,1,"[9.31, 1.48, 490.69, 365.69]",88080.697,0,person
431428,496571,1,"[50.34, 1.2, 260.31, 163.95]",34912.24215,0,person
432223,117197,1,"[321.89, 113.18, 215.64, 233.43]",22532.93025,0,person
433005,404678,1,"[145.1, 93.59, 155.97, 221.98]",12846.6395,0,person
433720,569976,1,"[128.58, 1.08, 212.37, 410.3]",46489.71965,0,person
435294,545100,1,"[142.73, 331.71, 27.88, 59.99]",932.06335,0,person
435548,470773,1,"[122.97, 0.07, 162.87, 217.89]",28982.3639,0,person
436055,125129,1,"[136.65, 54.29, 202.12, 210.86]",24009.3078,0,person
436554,579070,1,"[278.47, 25.1, 193.36, 239.21]",28096.30765,0,person
436983,346968,1,"[55.52, 40.21, 452.81, 380.05]",108534.371,0,person
437179,569976,1,"[20.13, 336.54, 218.61, 290.52]",44029.99785,0,person
437492,297084,1,"[145.78, 2.75, 391.95, 411.21]",95075.52735,0,person
437731,326970,1,"[0.0, 115.42, 203.87, 362.42]",58149.6565,0,person
438341,579655,1,"[182.91, 1.79, 456.39, 391.83]",129196.6458,0,person
438869,9590,1,"[136.36, 155.51, 94.83, 138.12]",7236.924,0,person
439556,144784,1,"[244.29, 340.18, 130.71, 150.69]",10046.90455,0,person
439990,478420,1,"[256.0, 96.36, 211.42, 516.31]",69356.01685,0,person
440667,285047,1,"[1.29, 149.76, 423.25, 479.4]",120429.417,0,person
441282,266768,1,"[126.53, 257.18, 63.26, 171.91]",5382.67145,0,person
441360,363666,1,"[420.87, 65.71, 217.47, 344.94]",48401.14925,0,person
441426,261318,1,"[91.6, 179.08, 212.52, 398.24]",31657.05635,0,person
442314,506933,1,"[0.0, 3.06, 640.0, 469.21]",217981.4296,0,person
444642,112997,1,"[4.3, 76.22, 398.93, 403.23]",43551.6724,0,person
444922,484978,1,"[87.17, 65.1, 235.01, 247.15]",33333.95085,0,person
446017,156292,1,"[183.48, 500.64, 45.6, 131.36]",3443.1826,0,person
446093,545100,1,"[101.79, 328.12, 16.86, 58.96]",517.60735,0,person
446281,73533,1,"[306.34, 39.58, 333.66, 433.62]",86138.0612,0,person
447307,501368,1,"[119.1, 3.18, 255.9, 489.89]",86958.9789,0,person
447404,499266,1,"[0.0, 23.25, 269.06, 456.75]",51912.97005,0,person
447448,365886,1,"[0.0, 1.69, 500.0, 367.41]",131212.0841,0,person
447531,268378,1,"[390.46, 143.6, 230.73, 215.4]",26844.84515,0,person
448033,398377,1,"[0.0, 77.27, 179.49, 289.89]",33995.39715,0,person
448341,341828,1,"[0.0, 4.13, 601.0, 599.62]",248255.8241,0,person
448371,151000,1,"[175.75, 35.45, 214.91, 381.11]",48096.7163,0,person
449498,255483,1,"[4.88, 213.47, 430.11, 210.92]",29308.28765,0,person
449505,66886,1,"[118.98, 33.3, 479.78, 393.41]",145264.453,0,person
449739,147415,1,"[352.72, 4.58, 287.28, 468.14]",94001.96655,0,person
450293,284764,1,"[0.96, 1.92, 510.48, 420.28]",123319.372,0,person
451797,125129,1,"[98.9, 0.15, 95.99, 225.95]",12926.3466,0,person
451886,567886,1,"[0.0, 98.6, 198.03, 268.82]",37356.4521,0,person
452200,25394,1,"[41.99, 133.51, 245.85, 418.79]",60354.26665,0,person
452919,9590,1,"[259.08, 177.52, 64.29, 75.8]",2741.89025,0,person
453731,244750,1,"[97.53, 85.33, 183.86, 195.07]",14141.4358,0,person
454230,174371,1,"[224.57, 92.94, 415.43, 409.03]",85608.15415,0,person
454910,48564,1,"[4.31, 1.0, 419.96, 629.93]",199683.1484,0,person
455716,380913,1,"[256.8, 168.38, 118.3, 252.95]",21398.5318,0,person
455746,478420,1,"[24.01, 137.58, 135.45, 448.83]",43294.21965,0,person
455803,398377,1,"[162.28, 73.95, 213.56, 293.44]",33154.0195,0,person
455847,286523,1,"[1.16, 157.16, 522.08, 347.68]",100992.3542,0,person
457894,369503,1,"[392.02, 0.0, 107.98, 375.0]",29125.4189,0,person
458241,249180,1,"[139.76, 210.85, 60.73, 203.38]",8261.9072,0,person
459221,380913,1,"[376.06, 158.4, 159.66, 261.61]",28712.59995,0,person
459816,262631,1,"[63.76, 491.3, 31.57, 56.81]",980.42895,0,person
460072,85089,1,"[458.78, 254.58, 180.82, 157.74]",17058.83395,0,person
460155,215114,1,"[167.58, 128.22, 156.03, 379.95]",26560.49185,0,person
460165,78170,1,"[4.33, 248.13, 231.16, 300.49]",30483.52995,0,person
460897,581317,1,"[409.85, 55.93, 203.43, 298.07]",33684.523,0,person
461392,356424,1,"[35.24, 68.73, 302.06, 388.88]",79834.6146,0,person
462207,60899,1,"[99.24, 143.82, 139.5, 375.37]",32066.9073,0,person
462393,356531,1,"[1.08, 17.26, 409.89, 457.35]",115901.0176,0,person
462864,442161,1,"[0.0, 49.72, 234.5, 325.28]",41525.4712,0,person
463120,380913,1,"[116.38, 168.31, 144.27, 253.92]",21580.22185,0,person
463290,411754,1,"[35.14, 15.95, 254.59, 221.62]",27982.90415,0,person
463493,191013,1,"[59.86, 542.82, 24.38, 41.35]",587.84685,0,person
463900,168883,1,"[133.75, 122.01, 241.62, 510.56]",84108.0838,0,person
464082,450202,1,"[8.27, 0.0, 44.5, 43.4]",1287.3062,0,person
464828,125129,1,"[365.18, 1.55, 111.5, 297.83]",23838.9647,0,person
464952,168883,1,"[288.39, 463.38, 189.61, 176.62]",20820.26725,0,person
466225,512929,1,"[32.68, 89.38, 310.43, 395.54]",69547.2468,0,person
466416,127394,1,"[0.0, 86.37, 92.19, 249.32]",15095.6427,0,person
466451,240250,1,"[199.98, 8.44, 311.08, 379.97]",66842.56065,0,person
466727,474039,1,"[171.08, 60.98, 220.87, 335.83]",43306.18875,0,person
467327,273420,1,"[169.89, 107.72, 100.67, 198.65]",9273.03415,0,person
468620,530061,1,"[82.82, 22.49, 538.84, 424.33]",93285.0396,0,person
469584,259597,1,"[23.78, 27.95, 272.13, 275.62]",41227.67495,0,person
470530,1296,1,"[7.16, 1.57, 419.84, 634.27]",193582.6174,0,person
471968,202001,1,"[51.57, 50.63, 404.27, 405.31]",96969.03855,0,person
472062,53909,1,"[2.88, 142.38, 477.12, 488.99]",86108.1338,0,person
472132,418062,1,"[186.97, 176.46, 240.03, 453.03]",79310.65615,0,person
472583,537270,1,"[146.7, 5.47, 284.76, 405.57]",70556.0462,0,person
473184,249180,1,"[345.92, 147.07, 53.04, 58.8]",1244.74235,0,person
473235,32887,1,"[373.29, 119.19, 125.84, 345.34]",23864.68055,0,person
473652,488673,1,"[0.0, 67.06, 230.63, 435.96]",47574.3058,0,person
473865,32887,1,"[96.78, 48.23, 62.44, 147.21]",3407.14205,0,person
473979,100624,1,"[324.36, 108.36, 58.62, 133.18]",4376.3941,0,person
474470,31118,1,"[561.93, 341.23, 14.5, 52.34]",520.47635,0,person
474746,146155,1,"[156.83, 17.9, 226.43, 494.1]",77604.5197,0,person
475776,70739,1,"[222.7, 129.73, 409.73, 344.86]",66917.46665,0,person
476971,266768,1,"[61.52, 286.8, 200.09, 282.38]",23008.76965,0,person
477257,249180,1,"[461.23, 263.22, 13.66, 36.25]",291.17,0,person
477819,266768,1,"[315.2, 251.71, 104.72, 150.55]",8341.63865,0,person
478413,52413,1,"[0.0, 264.74, 335.21, 104.97]",23220.9715,0,person
478886,79588,1,"[302.38, 379.98, 13.01, 42.22]",325.13215,0,person
479218,286182,1,"[221.2, 94.9, 136.77, 212.18]",17567.97045,0,person
479581,194716,1,"[373.27, 110.35, 144.89, 309.93]",25921.81055,0,person
480299,242411,1,"[236.74, 588.16, 61.51, 51.84]",2119.3744,0,person
480337,31118,1,"[580.7, 345.09, 12.46, 39.8]",364.07765,0,person
480388,146155,1,"[6.06, 110.29, 187.1, 401.71]",49474.89725,0,person
480801,259597,1,"[347.29, 13.63, 74.9, 139.73]",6412.8969,0,person
480984,417632,1,"[365.92, 2.28, 253.99, 229.24]",37640.7984,0,person
481105,70739,1,"[0.97, 0.35, 566.04, 473.58]",113018.0851,0,person
481293,9590,1,"[0.0, 52.78, 237.01, 374.22]",48493.5587,0,person
481501,146155,1,"[108.42, 122.36, 83.82, 111.76]",5404.57125,0,person
482039,297562,1,"[486.44, 38.3, 75.17, 240.54]",8667.28665,0,person
482181,238410,1,"[366.43, 192.66, 142.5, 151.07]",8613.91075,0,person
483269,32334,1,"[84.32, 89.73, 313.52, 387.03]",51769.8843,0,person
483445,157756,1,"[69.64, 436.34, 25.28, 72.82]",1093.70825,0,person
483988,85089,1,"[24.04, 331.53, 212.56, 88.48]",11345.1657,0,person
484075,229216,1,"[143.6, 9.57, 442.27, 412.6]",92430.1323,0,person
484145,326541,1,"[0.81, 8.09, 265.35, 347.87]",70343.97705,0,person
484218,456662,1,"[228.98, 110.75, 138.88, 490.27]",41379.4524,0,person
484611,213086,1,"[0.73, 112.35, 142.57, 325.79]",28618.01635,0,person
484844,73153,1,"[206.59, 12.64, 190.7, 621.22]",76714.41735,0,person
485457,32334,1,"[228.67, 5.39, 410.97, 469.22]",108075.4056,0,person
485711,537270,1,"[348.7, 43.17, 166.82, 284.13]",23494.629,0,person
487457,404678,1,"[50.96, 148.83, 227.62, 274.15]",22958.92115,0,person
487881,154644,1,"[3.37, 60.67, 495.51, 432.59]",138398.6604,0,person
488080,268378,1,"[347.58, 117.11, 112.1, 129.16]",7509.52015,0,person
489177,266768,1,"[343.93, 275.59, 161.5, 302.09]",23345.76585,0,person
489747,31118,1,"[597.74, 345.82, 10.36, 37.28]",217.2301,0,person
489926,120420,1,"[114.9, 108.56, 430.6, 371.44]",112808.5272,0,person
490881,350002,1,"[2.87, 107.62, 393.18, 530.95]",128104.9828,0,person
492312,151000,1,"[566.87, 320.21, 41.12, 105.79]",3454.9964,0,person
492721,322163,1,"[267.03, 60.0, 140.54, 260.54]",22513.8098,0,person
494051,100624,1,"[32.62, 51.82, 289.79, 369.42]",76120.3612,0,person
494654,268378,1,"[114.77, 142.94, 169.72, 216.06]",17444.12615,0,person
495033,150638,1,"[182.97, 0.0, 147.22, 88.96]",9561.63195,0,person
495181,334309,1,"[0.96, 38.25, 414.55, 382.0]",83309.1028,0,person
495534,36660,1,"[2.18, 177.83, 497.82, 140.09]",29833.80065,0,person
495688,442161,1,"[312.92, 76.06, 160.23, 294.47]",27686.0584,0,person
496227,157756,1,"[402.38, 452.89, 30.28, 63.43]",852.99345,0,person
496586,363666,1,"[267.4, 5.07, 160.02, 176.52]",14750.01725,0,person
497914,238410,1,"[294.41, 172.94, 65.57, 99.41]",3640.08155,0,person
497969,71938,1,"[0.0, 0.0, 593.51, 480.0]",164641.4557,0,person
499379,31118,1,"[588.1, 344.15, 9.36, 38.74]",132.2172,0,person
499615,297562,1,"[397.41, 44.12, 67.3, 218.57]",6187.2431,0,person
500089,412362,1,"[1.12, 121.9, 276.35, 370.33]",73545.40665,0,person
500211,174371,1,"[366.31, 164.21, 43.64, 142.39]",3023.7358,0,person
500399,100624,1,"[263.78, 83.44, 60.04, 162.61]",5164.6838,0,person
501380,326541,1,"[324.4, 164.28, 94.66, 147.23]",9219.9845,0,person
501706,146155,1,"[568.63, 171.71, 71.37, 234.83]",9908.1369,0,person
502328,57150,1,"[110.43, 66.14, 35.86, 128.3]",1495.97655,0,person
503049,244750,1,"[43.17, 141.88, 89.7, 122.29]",5577.70115,0,person
503413,483999,1,"[0.0, 195.91, 128.88, 225.06]",25175.6027,0,person
505226,499266,1,"[452.25, 8.04, 88.39, 100.0]",5569.9305,0,person
505251,231339,1,"[194.13, 198.7, 236.75, 303.58]",36184.55325,0,person
506424,32334,1,"[35.6, 91.69, 140.22, 234.06]",18934.57885,0,person
507221,52413,1,"[0.0, 65.73, 492.13, 251.97]",57377.42535,0,person
508097,280918,1,"[0.0, 8.41, 264.57, 471.59]",57432.94455,0,person
508113,483999,1,"[109.89, 166.77, 121.46, 239.06]",15711.68465,0,person
509057,505789,1,"[118.13, 345.93, 72.73, 238.04]",10057.7411,0,person
509543,326541,1,"[457.89, 22.65, 182.11, 337.35]",37175.2612,0,person
510967,505789,1,"[181.21, 377.81, 110.75, 251.68]",16378.2754,0,person
511312,259597,1,"[272.55, 79.68, 52.6, 67.15]",1999.77185,0,person
511773,417632,1,"[0.0, 0.0, 397.04, 451.69]",75998.89795,0,person
512047,384136,1,"[228.86, 70.71, 236.31, 338.64]",56543.7655,0,person
512201,238410,1,"[71.74, 188.84, 184.61, 160.35]",9620.33935,0,person
512673,322163,1,"[382.45, 90.77, 60.84, 125.59]",4035.0021,0,person
512847,418062,1,"[0.0, 153.89, 195.6, 473.17]",73174.51835,0,person
513830,508730,1,"[360.11, 116.82, 214.35, 353.68]",54056.80135,0,person
515817,336053,1,"[13.09, 19.66, 235.14, 199.55]",23296.2084,0,person
516474,537270,1,"[0.0, 2.16, 467.06, 472.45]",89336.0651,0,person
516827,79588,1,"[390.59, 377.72, 13.46, 39.71]",283.9996,0,person
517754,334399,1,"[286.45, 62.12, 162.4, 417.88]",20426.97905,0,person
517787,417632,1,"[428.53, 133.74, 211.47, 346.26]",14171.3776,0,person
518161,229216,1,"[49.78, 5.74, 307.29, 414.52]",65811.0772,0,person
518170,398377,1,"[285.14, 34.72, 209.26, 313.91]",27052.87255,0,person
519484,168974,1,"[0.0, 86.52, 321.35, 407.86]",74680.66055,0,person
520682,498747,1,"[132.38, 37.67, 472.46, 442.33]",122671.8528,0,person
521435,174371,1,"[193.79, 162.35, 163.79, 342.59]",36231.66165,0,person
522101,25386,1,"[163.16, 119.56, 189.89, 348.84]",39645.95065,0,person
522475,380913,1,"[0.71, 151.05, 159.98, 276.66]",22171.89335,0,person
524194,336053,1,"[440.0, 52.97, 200.0, 366.49]",48978.05965,0,person
524668,380913,1,"[0.4, 148.16, 43.33, 189.89]",4552.5332,0,person
526507,356248,1,"[114.91, 230.29, 363.09, 408.67]",105332.9509,0,person
527556,120420,1,"[468.48, 91.99, 29.6, 89.29]",1382.0519,0,person
527689,238410,1,"[387.48, 208.5, 188.88, 150.86]",8049.4667,0,person
527934,345356,1,"[366.05, 116.9, 273.95, 344.91]",67180.4466,0,person
528465,25386,1,"[0.0, 109.7, 296.45, 530.02]",77023.52785,0,person
529165,334399,1,"[552.43, 104.86, 87.57, 372.98]",19612.6199,0,person
529744,78170,1,"[498.67, 203.85, 128.79, 225.6]",16103.7933,0,person
532455,32334,1,"[149.69, 111.1, 33.39, 64.83]",998.74405,0,person
532661,123633,1,"[121.89, 255.32, 216.81, 224.36]",28952.62,0,person
532902,488673,1,"[155.33, 184.09, 289.07, 290.52]",36228.39745,0,person
534010,439773,1,"[190.7, 8.4, 449.3, 291.46]",64755.921,0,person
534445,238410,1,"[374.37, 200.81, 251.92, 246.17]",11357.54365,0,person
535192,326970,1,"[442.25, 18.34, 197.39, 434.69]",54901.3946,0,person
536183,123633,1,"[361.41, 205.56, 196.67, 216.84]",28724.30375,0,person
536375,120420,1,"[430.75, 88.15, 31.93, 95.78]",1938.4676,0,person
536480,57150,1,"[126.83, 6.35, 30.39, 82.15]",1471.6022,0,person
536524,404678,1,"[79.72, 145.65, 128.73, 224.6]",10618.0698,0,person
537932,483999,1,"[200.05, 105.8, 85.6, 101.95]",4327.2484,0,person
538242,322163,1,"[480.0, 185.53, 121.89, 121.89]",8768.80895,0,person
538329,356248,1,"[47.37, 88.08, 153.76, 159.55]",13894.61625,0,person
539682,433980,1,"[2.25, 1.69, 349.1, 492.12]",130812.2355,0,person
539706,123633,1,"[299.6, 0.0, 264.8, 391.38]",50005.415,0,person
540143,334309,1,"[0.66, 114.69, 50.21, 180.41]",5261.55015,0,person
540186,120420,1,"[401.1, 117.26, 28.49, 63.56]",1117.0213,0,person
540436,322163,1,"[603.95, 181.06, 36.05, 138.47]",3115.05395,0,person
540492,297562,1,"[430.92, 54.72, 32.07, 127.27]",1776.92195,0,person
541443,368752,1,"[229.08, 3.0, 250.92, 316.42]",59254.69625,0,person
541491,579070,1,"[0.0, 89.98, 81.3, 175.6]",10952.5778,0,person
541699,266768,1,"[171.17, 236.7, 24.51, 31.17]",495.7069,0,person
542206,483999,1,"[399.91, 139.21, 110.26, 190.84]",12088.98625,0,person
542388,356248,1,"[175.46, 91.86, 128.1, 180.18]",5402.2597,0,person
542956,297562,1,"[581.44, 0.83, 58.56, 153.95]",5560.7218,0,person
543109,363666,1,"[16.95, 39.55, 202.44, 374.74]",24618.0719,0,person
543239,322163,1,"[20.49, 65.8, 227.6, 348.4]",49255.2434,0,person
543757,483999,1,"[483.66, 176.57, 139.15, 92.13]",6449.6649,0,person
543908,380913,1,"[521.29, 191.24, 118.71, 232.75]",14739.8905,0,person
544290,123633,1,"[114.59, 0.54, 155.68, 283.24]",23647.55295,0,person
544499,266768,1,"[268.53, 240.66, 45.07, 54.51]",1367.5571,0,person
544719,123633,1,"[455.74, 2.11, 90.72, 120.26]",6509.42655,0,person
545582,238410,1,"[0.0, 372.13, 196.31, 100.32]",11676.7353,0,person
545662,322163,1,"[601.2, 181.7, 37.98, 88.28]",958.59,0,person
545917,238410,1,"[345.95, 269.73, 292.97, 202.16]",26244.0857,0,person
546252,483999,1,"[295.27, 245.26, 344.73, 176.97]",29674.72955,0,person
547076,363666,1,"[156.54, 0.0, 117.17, 147.26]",10604.5816,0,person
547215,498747,1,"[352.72, 2.16, 143.46, 267.5]",16562.68,0,person
547427,266768,1,"[423.03, 242.06, 62.86, 105.36]",2661.3743,0,person
